000001.SS,^GSPC,^N225,^STOXX,Index
2982.680908,3223.379883,23830.58008,418.269989,7494.171414
2981.881104,3223.379883,23782.86914,418.269989,7444.078446
3007.35498,3239.909912,23924.91992,418.269989,7407.490136
3005.035889,3240.02002,23837.7207,419.7399902,7460.400765
3040.023926,3221.290039,23656.61914,416.1700134,7470.248506
3050.124023,3230.780029,23656.61914,416.1700134,7366.352365
3085.197998,3257.850098,23656.61914,416.1700134,7154.477302
3083.785889,3234.850098,23656.61914,418.3299866,7523.315446
3083.407959,3246.280029,23204.85938,416.6300049,7961.314483
3104.802002,3237.179932,23575.7207,417.6700134,8355.812102
3066.893066,3253.050049,23204.75977,418.3599854,8268.994733
3094.88208,3274.699951,23739.86914,419.6400146,8065.48883
3092.291016,3265.350098,23850.57031,419.1400146,8361.506137
3115.570068,3288.129883,23850.57031,418.3900146,8340.384116
3106.820068,3283.149902,24025.16992,419.5899963,9054.629821
3090.040039,3289.290039,23916.58008,419.6300049,9033.741803
3074.081055,3316.810059,23933.13086,420.5400085,8948.321265
3075.496094,3329.620117,24041.25977,424.5599976,9164.074251
3095.787109,3329.620117,24083.50977,423.980011,8884.707526
3052.139893,3320.790039,23864.56055,423.3800049,8975.95911
3060.754883,3321.75,24031.34961,423.0400085,8910.216096
2976.528076,3325.540039,23795.43945,420.0299988,8626.579887
2976.528076,3295.469971,23827.17969,423.6400146,8665.56693
2976.528076,3243.629883,23343.50977,414.0700073,9142.17106
2976.528076,3276.23999,23215.71094,417.5599976,9598.340173
2976.528076,3273.399902,23379.40039,419.4100037,9554.596994
2976.528076,3283.659912,22977.75,415.1600037,9764.811763
2976.528076,3225.52002,23205.17969,410.7099915,9601.446546
2746.605957,3248.919922,22971.93945,411.7200012,9555.998409
2783.288086,3297.590088,23084.58984,418.4700012,9441.206381
2818.087891,3334.689941,23319.56055,423.6199951,9893.052031
2866.51001,3345.780029,23873.58984,425.4899902,10018.47396
2875.959961,3327.709961,23827.98047,424.3599854,10096.39386
2890.488037,3352.090088,23685.98047,424.6400146,10157.94101
2901.669922,3357.75,23685.98047,428.480011,10524.72371
2926.898926,3379.449951,23861.21094,431.1600037,10676.85175
2906.073975,3373.939941,23827.73047,431.0799866,10566.82557
2917.008057,3380.159912,23687.58984,430.519989,10683.80901
2983.62207,3380.159912,23523.24023,431.980011,10034.11437
2984.971924,3370.290039,23193.80078,430.3299866,10505.58225
2975.4021,3386.149902,23400.69922,433.8999939,9968.745608
3030.154053,3373.22998,23479.15039,430.1900024,9940.379525
3039.668945,3337.75,23386.74023,428.0700073,10029.84364
3031.23291,3225.889893,23386.74023,411.8599854,9994.89949
3013.050049,3128.209961,22605.41016,404.6000061,9664.272387
2987.928955,3116.389893,22426.18945,404.6199951,9110.867215
2991.330078,2978.76001,21948.23047,389.4500122,9076.753693
2880.303955,2954.219971,21142.96094,375.6499939,8963.19006
2970.930908,3090.22998,21344.08008,375.9700012,9165.499208
2992.896973,3003.370117,21082.73047,381.1300049,9078.042633
3011.666016,3130.120117,21100.06055,386.2999878,9044.840363
3071.677002,3023.939941,21329.11914,380.7600098,9374.848654
3034.510986,2972.370117,20749.75,366.7999878,9433.826744
2943.291016,2746.560059,19698.75977,339.5,8179.904404
2996.761963,2882.22998,19867.11914,335.6400146,8164.879551
2968.51709,2741.379883,19416.06055,333.1700134,8158.619655
2923.486084,2480.639893,18559.63086,294.9299927,5116.154832
2887.427002,2711.02002,17431.05078,299.1600037,5736.79637
2789.253906,2386.129883,17002.03906,284.6300049,5159.766068
2779.641113,2529.189941,17011.5293,291.0700073,5375.004061
2728.756104,2398.100098,16726.55078,279.6600037,5388.87796
2702.129883,2409.389893,16552.83008,287.7999878,6369.13761
2745.61792,2304.919922,16552.83008,293.0400085,6371.92471
2660.169922,2237.399902,16887.7793,280.4299927,6592.259188
2722.437988,2447.330078,18092.34961,304,6916.393861
2781.591064,2475.560059,19546.63086,313.3800049,6858.699216
2764.910889,2630.070068,18664.59961,321.3800049,6897.28845
2772.202881,2541.469971,19389.42969,310.8999939,6644.859031
2747.214111,2626.649902,19084.9707,314.8800049,6604.067821
2750.295898,2584.590088,18917.00977,320.0599976,6613.838098
2734.521973,2470.5,18065.41016,310.769989,6784.100848
2780.637939,2526.899902,17818.7207,312.0799866,6977.861517
2763.987061,2488.649902,17820.18945,309.0599976,6918.175012
2763.987061,2663.679932,18576.30078,320.5799866,7487.85728
2820.762939,2659.409912,18950.17969,326.6099854,7388.937547
2815.368896,2749.97998,19353.24023,326.6700134,7556.235585
2825.904053,2789.820068,19345.76953,331.7999878,7522.639371
2796.631104,2789.820068,19498.5,331.7999878,7069.425738
2783.048096,2761.629883,19043.40039,331.7999878,7045.924408
2827.282959,2846.060059,19638.81055,333.9100037,7044.347831
2811.174072,2783.360107,19550.08984,323.0599976,6838.146706
2819.935059,2799.550049,19290.19922,324.9200134,7335.153653
2852.552979,2823.159912,19669.11914,335.7000122,7098.576549
2827.012939,2736.560059,19280.7793,324.3099976,7097.612065
2843.97998,2799.310059,19137.94922,330.1400146,7345.409885
2838.499023,2797.800049,19429.43945,333.2399902,7661.456109
2808.529053,2836.73999,19262,329.5899963,7788.794932
2815.495117,2878.47998,19783.2207,335.4400024,8041.224354
2810.023926,2863.389893,19771.18945,341.0899963,8055.225205
2822.441895,2939.51001,19771.18945,347.0599976,9071.145382
2860.082031,2912.429932,20193.68945,340.0299988,8916.638105
2860.082031,2830.709961,19619.34961,340.0299988,9130.611849
2860.082031,2842.73999,19619.34961,328.4400024,9172.119364
2860.082031,2868.439941,19619.34961,335.5,9260.369021
2878.139893,2848.419922,19619.34961,334.3399963,9522.446597
2871.522949,2881.189941,19674.76953,337.980011,10214.94321
2895.340088,2929.800049,20179.08984,341.0499878,10107.41422
2894.800049,2930.189941,20390.66016,339.7000122,8833.041876
2891.555908,2870.120117,20366.48047,340.5700073,9039.644715
2898.050049,2820,20267.05078,333.9700012,9516.127043
2870.342041,2852.5,19914.7793,326.7099915,9984.466389
2868.458984,2863.699951,20037.4707,328.2399902,9570.379028
2875.417969,2953.909912,20133.73047,341.5899963,9990.240921
2898.575928,2922.939941,20433.44922,339.4899902,9991.851735
2883.738037,2971.610107,20595.15039,342.8200073,9781.378237
2867.924072,2948.51001,20552.31055,342.8200073,9328.288024
2813.764893,2955.449951,20388.16016,340.1700134,9438.080033
2817.969971,2955.449951,20741.65039,345.1799927,9159.124391
2846.547119,2991.77002,21271.16992,348.9200134,9083.276811
2836.803955,3036.129883,21419.23047,349.75,9437.655329
2846.221924,3029.72998,21916.31055,355.4700012,9794.440008
2852.351074,3044.310059,21877.89063,350.3599854,9708.502868
2915.430908,3055.72998,22062.39063,350.3599854,10466.84736
2921.397949,3080.820068,22325.60938,359.769989,9817.411572
2923.371094,3122.870117,22613.75977,368.9200134,9952.646156
2919.250977,3112.350098,22695.74023,366.25,10097.22273
2930.799072,3193.929932,22863.73047,375.3200073,9958.271213
2937.770996,3232.389893,23178.09961,374.1199951,10068.8174
2956.112061,3207.179932,23091.0293,369.5400085,10091.21462
2943.75293,3190.139893,23124.94922,368.1499939,10168.72348
2920.896973,3002.100098,22472.91016,353.0700073,9601.045199
2919.740967,3041.310059,22305.48047,354.0599976,9767.335508
2890.030029,3066.590088,21530.94922,353.0899963,9728.557643
2931.75,3124.73999,22582.21094,363.3299866,9820.445628
2935.870117,3113.48999,22455.75977,366.019989,9761.562628
2939.320068,3115.340088,22355.46094,363.4100037,9691.753271
2967.629883,3097.73999,22478.78906,365.4599915,9561.996242
2965.271973,3117.860107,22437.26953,362.7000122,9939.990509
2970.620117,3131.290039,22549.05078,367.3999939,9922.868835
2979.551025,3050.330078,22534.32031,357.1700134,9597.028239
2979.551025,3083.76001,22259.78906,359.7399902,9545.217392
2979.551025,3009.050049,22512.08008,358.3200073,9440.668166
2961.516113,3053.23999,21995.03906,359.8900146,9465.602194
2984.674072,3100.290039,22288.14063,360.3399963,9410.428264
3025.980957,3115.860107,22121.73047,361.1900024,9505.932069
3090.569092,3130.01001,22145.96094,368.2900085,9399.22903
3152.812988,3130.01001,22306.48047,365.4299927,9358.736621
3332.881104,3179.719971,22714.43945,371.2099915,9666.4186
3345.336914,3145.320068,22614.68945,368.9599915,9540.501495
3403.439941,3169.939941,22438.65039,366.480011,9726.809399
3450.593994,3152.050049,22529.28906,363.6400146,9571.749795
3383.322021,3185.040039,22290.81055,366.8299866,9570.29551
3443.285889,3155.219971,22784.74023,370.5,9534.445085
3414.618896,3197.52002,22587.00977,367.3999939,9535.463646
3361.303955,3226.560059,22945.5,373.8699951,9483.312882
3210.099121,3215.570068,22770.35938,372.1300049,9416.36749
3214.128906,3224.72998,22696.41992,372.7099915,9434.481358
3314.148926,3251.840088,22717.48047,375.5100098,9449.751331
3320.89502,3257.300049,22884.2207,376.7000122,9670.925111
3333.164063,3276.02002,22751.60938,373.4400024,9840.080937
3325.110107,3235.659912,22751.60938,373.6499939,9908.609651
3196.768066,3215.629883,22751.60938,367.2900085,9867.844584
3205.227051,3239.409912,22715.84961,366.1499939,11372.57153
3227.959961,3218.439941,22657.38086,367.6799927,11292.42776
3294.552002,3258.439941,22397.10938,367.4500122,11481.08663
3286.822021,3246.219971,22339.23047,359.519989,11510.0012
3310.00708,3271.120117,21710,356.3299866,11734.9313
3367.966064,3294.610107,22195.38086,363.6400146,11700.4148
3371.689941,3306.51001,22573.66016,363.3900146,11663.26598
3377.560059,3327.77002,22514.84961,365.1600037,12217.32521
3386.459961,3349.159912,22418.15039,362.4899902,12244.18395
3354.034912,3351.280029,22329.93945,363.5499878,12048.43356
3379.251953,3360.469971,22329.93945,364.6499939,12345.87264
3340.290039,3333.689941,22750.24023,370.7600098,11858.53973
3319.266113,3380.350098,22843.96094,374.8800049,12047.68627
3320.726074,3373.429932,23249.60938,372.5299988,12288.08805
3360.099121,3372.850098,23289.35938,368.0700073,12280.08681
3438.801025,3381.98999,23096.75,369.2600098,12767.8081
3451.089111,3389.780029,23051.08008,367.1799927,12496.80905
3408.128906,3374.850098,23110.60938,369.5799866,12243.12087
3363.898926,3385.51001,22880.61914,365.6400146,12374.00355
3380.683105,3397.159912,22920.30078,365.0899963,12054.91924
3385.637939,3431.280029,22985.50977,370.8500061,12260.24717
3373.577881,3443.620117,23296.76953,369.75,11823.04657
3329.739014,3478.72998,23290.85938,373.1199951,11948.55462
3350.110107,3484.550049,23208.85938,370.7200012,11776.67564
3403.806885,3508.01001,22882.65039,368.7999878,12010.99458
3395.677979,3500.310059,23139.75977,366.5100098,12192.84503
3410.606934,3526.649902,23138.07031,365.230011,12526.66012
3404.802002,3580.840088,23247.15039,371.2799988,11927.18733
3384.980957,3455.060059,23465.5293,366.0799866,10690.85576
3355.366943,3426.959961,23205.42969,361.9299927,10963.26191
3292.591064,3426.959961,23089.94922,367.9700012,10783.52699
3316.416992,3331.840088,23274.13086,363.75,10528.37856
3254.62793,3398.959961,23032.53906,369.6499939,10653.82601
3234.822998,3339.189941,23235.4707,367.480011,10792.60589
3260.345947,3340.969971,23406.49023,367.9599915,10837.29886
3278.813965,3383.540039,23559.30078,368.5100098,11119.41322
3295.679932,3401.199951,23454.89063,370.9599915,11221.25212
3283.924072,3385.48999,23475.5293,373.1300049,11399.50446
3270.435059,3357.01001,23319.36914,371.230011,11397.96963
3338.090088,3319.469971,23360.30078,368.7799988,11387.58601
3316.935059,3281.060059,23360.30078,356.8200073,10856.27643
3274.302002,3315.570068,23360.30078,357.5499878,10936.35412
3279.710938,3236.919922,23346.49023,359.5299988,10597.25451
3223.176025,3246.590088,23087.82031,355.8500061,11149.78264
3219.417969,3298.459961,23204.61914,355.5100098,11111.27299
3217.534912,3351.600098,23511.61914,363.3900146,11131.9666
3224.358887,3335.469971,23539.09961,361.4899902,11264.70388
3218.052002,3363,23185.11914,361.0899963,11203.88339
3218.052002,3380.800049,23185.11914,361.7999878,11032.58984
3218.052002,3348.419922,23029.90039,362.6900024,10986.00246
3218.052002,3408.600098,23312.14063,365.6300049,11214.40136
3218.052002,3360.969971,23433.73047,365.8800049,11017.58248
3218.052002,3419.439941,23422.82031,365.4500122,11077.00719
3218.052002,3446.830078,23647.07031,368.3099976,11331.96582
3340.778076,3488.669922,23626.73047,370.6199951,11869.89377
3332.183105,3483.340088,23507.23047,362.9100037,11933.1262
3336.35791,3483.810059,23410.63086,367.480011,11746.76854
3312.669922,3426.919922,23671.13086,366.8099976,12181.06659
3328.100098,3443.120117,23567.03906,365.5100098,12342.50398
3325.02002,3435.560059,23639.46094,360.7900085,13279.83555
3312.5,3453.48999,23474.26953,360.269989,13445.98176
3277.99707,3465.389893,23516.58984,362.5,13408.81632
3251.118896,3400.969971,23494.33984,355.9500122,13537.73313
3254.315918,3390.679932,23485.80078,352.5799866,14128.10851
3269.23999,3271.030029,23418.50977,342.1700134,13727.23914
3272.72998,3310.110107,23331.93945,341.7600098,13890.73929
3224.532959,3269.959961,22977.13086,342.3599854,13994.3694
3225.120117,3310.23999,23295.48047,347.8599854,13998.3532
3271.073975,3369.159912,23295.48047,356.0100098,14402.20301
3277.439941,3443.439941,23695.23047,363.3099976,14600.91609
3320.133057,3510.449951,24105.2793,367.1199951,16063.68215
3312.158936,3509.439941,24325.23047,366.3999939,16095.95845
3373.72998,3550.5,24839.83984,380.9899902,15848.46843
3360.148926,3545.530029,24905.58984,384.4200134,15811.92858
3342.202881,3572.659912,25349.59961,388.5599976,16236.72892
3338.679932,3537.01001,25520.88086,385.1600037,16810.24216
3310.10498,3585.149902,25385.86914,385.1799927,16870.8866
3346.968994,3626.909912,25906.92969,389.7399902,17260.07268
3339.899902,3609.530029,26014.61914,388.8200073,18214.97298
3347.302979,3567.790039,25728.14063,390.5400085,18370.88427
3363.087891,3581.870117,25634.33984,387.6000061,18384.13169
3377.72998,3557.540039,25527.36914,389.6099854,19227.83867
3414.48999,3577.590088,25527.36914,388.8399963,19077.0388
3402.822998,3635.409912,26165.58984,392.3900146,19816.35497
3362.326904,3629.649902,26296.85938,392.0899963,19399.10399
3369.73291,3629.649902,26537.31055,391.6300049,17753.00356
3408.306885,3638.350098,26644.71094,393.230011,17707.65122
3391.76001,3621.629883,26433.61914,389.3599854,20342.65004
3451.939941,3662.449951,26787.53906,391.8999939,19489.30349
3449.381104,3669.01001,26800.98047,391.6900024,19902.44659
3442.135986,3666.719971,26809.36914,391.7200012,20165.34508
3444.581055,3699.120117,26751.24023,394.0400085,19362.02637
3416.604004,3691.959961,26547.43945,392.8399963,19880.33338
3410.179932,3702.25,26467.08008,393.6400146,18965.00759
3371.964111,3672.820068,26817.93945,394.8999939,19217.58768
3373.275879,3668.100098,26756.24023,393.1499939,18911.56447
3347.190918,3663.459961,26652.51953,390.1199951,18688.58855
3369.120117,3647.48999,26732.43945,391.8500061,19928.0044
3367.22998,3694.620117,26687.83984,392.8399963,20100.69221
3366.98291,3701.169922,26757.40039,396.0799866,22053.18784
3404.873047,3722.47998,26806.66992,397.2799988,23562.62125
3394.899902,3709.409912,26763.39063,395.8999939,23915.83358
3420.569092,3694.919922,26714.41992,386.6900024,23530.39995
3356.781982,3687.26001,26436.39063,391.25,24544.51396
3382.320068,3690.01001,26524.78906,395.4899902,23937.84507
3363.113037,3703.060059,26668.34961,395.4899902,24470.85013
3396.562988,3703.060059,26656.60938,395.4899902,25429.88957
3397.284912,3735.360107,26854.0293,398.5799866,27958.06139
3379.035889,3727.040039,27568.15039,401.6099854,28234.96173
3414.452881,3732.040039,27444.16992,400.25,29733.47578
3473.069092,3756.070068,27444.16992,400.25,29875.66637
3502.958008,3700.649902,27258.38086,401.6900024,33180.75025
3528.677002,3726.860107,27158.63086,400.9400024,35265.82875
3550.876953,3748.139893,27055.93945,406.4100037,38217.97954
3576.205078,3803.790039,27490.13086,408.4899902,40782.66897
3570.110107,3824.679932,28139.0293,411.1700134,42210.68008
3531.498047,3799.610107,28139.0293,408.4100037,36810.88626
3608.340088,3801.189941,28164.33984,408.6099854,35113.23427
3598.6521,3809.840088,28456.58984,409.0700073,38610.7638
3565.905029,3795.540039,28698.25977,412,40576.00235
3566.37793,3768.25,28519.17969,407.8500061,38162.45159
3596.219971,3768.25,28242.21094,408.6799927,38061.90554
3566.379883,3798.909912,28633.46094,407.9200134,37621.71124
3583.092041,3851.850098,28523.25977,410.8399963,37102.17765
3621.263916,3853.070068,28756.85938,410.8900146,32096.13812
3606.75,3841.469971,28631.44922,408.5400085,34401.52445
3624.238037,3855.360107,28822.28906,405.1300049,33852.13558
3569.428955,3849.620117,28546.17969,407.7000122,34085.03308
3573.340088,3750.77002,28635.21094,402.980011,31830.06701
3505.176025,3787.379883,28197.41992,403.3900146,33102.29648
3483.069092,3714.23999,27663.39063,395.8500061,35857.04369
3505.283936,3773.860107,28091.05078,400.769989,35061.40992
3533.685059,3826.310059,28362.16992,405.9200134,37192.12962
3517.308105,3830.169922,28646.5,407.269989,39314.12585
3501.858887,3871.73999,28341.94922,409.5400085,38690.91731
3496.330078,3886.830078,28779.18945,409.5400085,40044.71289
3532.447021,3915.590088,29388.5,410.7799988,48136.43933
3603.489014,3911.22998,29505.92969,410.4200134,48459.55271
3655.087891,3909.879883,29562.92969,409.4700012,46872.39131
3655.087891,3916.379883,29562.92969,411.3500061,49906.42799
3655.087891,3934.830078,29520.07031,414,49577.18219
3655.087891,3934.830078,30084.15039,419.4700012,49965.96753
3655.087891,3932.590088,30467.75,419.2000122,51224.3296
3655.087891,3931.330078,30292.18945,416.1000061,54267.58731
3675.356934,3913.969971,30236.08984,412.7000122,53877.47126
3696.167969,3906.709961,30017.91992,414.8800049,58120.61648
3642.439941,3876.5,30156.0293,413.0599976,56230.04999
3636.360107,3881.370117,30156.0293,411.3200073,50598.31973
3564.080078,3925.429932,29671.69922,413.2099915,51542.42459
3585.050049,3829.340088,30168.26953,411.730011,48774.2043
3509.080078,3811.149902,28966.00977,404.9899902,47982.62198
3551.399902,3901.820068,29663.5,412.4400024,51400.08718
3508.591064,3870.290039,29408.16992,413.230011,50079.20625
3576.899902,3819.719971,29559.09961,413.4200134,52333.82762
3503.48999,3768.469971,28930.10938,411.9100037,50312.99453
3501.987061,3841.939941,28864.32031,408.6799927,50670.38926
3421.409912,3821.350098,28743.25,417.25,54305.99524
3359.290039,3875.439941,29027.93945,420.4100037,56928.49829
3357.73999,3898.810059,29036.56055,422.1099854,58039.31562
3436.830078,3939.340088,29211.64063,424.1700134,59863.76634
3453.080078,3943.340088,29717.83008,423.0799866,59354.52233
3419.949951,3968.939941,29766.9707,423.0799866,57928.69141
3446.73291,3962.709961,29921.08984,426.8200073,58842.07515
3445.551025,3974.120117,29914.33008,424.9100037,60932.80024
3463.068115,3915.459961,30216.75,426.5899963,59873.0581
3404.659912,3913.100098,29792.05078,423.3500061,60396.55226
3443.439941,3940.590088,29174.15039,424.1700134,56436.06434
3411.51001,3910.52002,28995.91992,423.3099976,56633.02604
3367.060059,3889.139893,28405.51953,423.3900146,54571.46292
3363.590088,3909.52002,28729.88086,423.0799866,53499.37846
3418.326904,3974.540039,29176.69922,426.9299927,57053.04875
3435.300049,3971.090088,29384.51953,427.6099854,59793.61404
3456.679932,3958.550049,29432.69922,430.6499939,60989.52456
3441.909912,3972.889893,29178.80078,429.6000061,61065.23759
3466.330078,4019.870117,29388.86914,432.2200012,61308.62043
3484.39209,4019.870117,29854,432.2200012,61774.49624
3484.39209,4077.909912,30089.25,432.2200012,61420.44612
3482.969971,4073.939941,29696.63086,435.2600098,60584.45642
3479.629883,4079.949951,29730.78906,434.3200073,58271.78878
3482.550049,4097.169922,29708.98047,436.8599854,60673.49421
3450.679932,4128.799805,29768.06055,437.230011,60571.81117
3412.949951,4127.990234,29538.73047,435.2399902,62311.72232
3396.469971,4141.589844,29751.60938,435.75,66106.49467
3416.719971,4124.660156,29620.99023,436.5700073,65867.42784
3398.98999,4170.419922,29642.68945,438.5499878,66163.95329
3426.620117,4185.470215,29683.36914,442.4899902,64358.86683
3477.550049,4163.259766,29685.36914,442.1799927,58189.45091
3472.939941,4134.939941,29100.38086,433.7999878,59104.4001
3472.929932,4173.419922,28508.55078,436.6400146,56567.29025
3465.110107,4134.97998,29188.16992,439.6300049,54455.26737
3474.169922,4180.169922,29020.63086,439.0400085,53734.81149
3441.169922,4187.620117,29126.23047,440.2000122,56840.01153
3442.610107,4186.720215,28991.89063,439.8500061,57993.7497
3457.070068,4183.180176,29053.9707,439.9200134,57867.14491
3474.899902,4211.470215,29053.9707,438.769989,56605.32463
3446.860107,4181.169922,28812.63086,437.3900146,60834.03085
3446.860107,4192.660156,28812.63086,439.9200134,60969.505
3446.860107,4164.660156,28812.63086,433.6499939,56940.3632
3446.860107,4167.589844,28812.63086,441.5499878,61353.73292
3441.280029,4201.620117,29331.36914,441.019989,60289.68387
3418.870117,4232.600098,29357.82031,444.9299927,61238.34957
3427.98999,4188.430176,29518.33984,445.3900146,60219.53353
3441.850098,4152.100098,28608.58984,436.6099854,61301.18303
3462.75,4063.040039,28147.50977,437.9299927,53282.05514
3429.540039,4112.5,27448.00977,437.9299927,53793.27268
3490.379883,4173.850098,28084.4707,442.5299988,54334.37808
3517.620117,4163.290039,27824.83008,442.2900085,47140.90541
3529.01001,4127.830078,28406.83984,443.0400085,46628.64071
3510.959961,4115.680176,28044.44922,436.3399963,39680.82526
3506.939941,4159.120117,28098.25,441.8999939,43811.90031
3486.560059,4155.859863,28317.83008,444.4400024,39942.63964
3497.280029,4197.049805,28364.60938,444.4400024,41561.4781
3581.340088,4188.129883,28553.98047,445.2000122,41321.53466
3593.360107,4195.990234,28642.18945,445.2200012,42417.88986
3608.850098,4200.879883,28549.00977,446.4400024,41399.73904
3600.780029,4204.109863,29149.41016,448.980011,38324.29606
3615.47998,4204.109863,28860.08008,446.7600098,40269.66582
3624.709961,4202.040039,28814.33984,450.1000061,39533.85856
3597.139893,4208.120117,28946.14063,451.3399963,40500.97779
3584.209961,4192.850098,29058.10938,450.7900085,42291.0093
3591.840088,4229.890137,28941.51953,452.5700073,39792.05999
3599.540039,4226.52002,29019.24023,453.5599976,36338.79433
3580.110107,4227.259766,28963.56055,454.0100098,36176.99553
3591.399902,4219.549805,28860.80078,454.4400024,40152.72101
3610.860107,4239.180176,28958.56055,454.5599976,39366.95181
3589.75,4247.439941,28948.73047,457.5100098,39873.96311
3589.75,4255.149902,29161.80078,458.3200073,42954.75278
3556.560059,4246.589844,29441.30078,458.8099976,43223.54771
3518.330078,4223.700195,29291.00977,459.8599854,40905.68266
3525.600098,4221.859863,29018.33008,459.3299866,40617.40054
3525.100098,4166.450195,28964.08008,452.0499878,38197.96143
3529.179932,4224.790039,28010.92969,455.230011,33708.52891
3557.409912,4246.439941,28884.13086,456.4200134,34518.17266
3566.219971,4241.839844,28874.89063,453.1000061,35861.07876
3566.649902,4266.490234,28875.23047,457.0400085,36805.77185
